Team,Team within selected timeframe,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Height,Weight,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Shots against,Clean sheets,"Save rate, %",xG against,xG against per 90,Back passes received as GK per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",AMF,CB,CF,DMF,GK,LAMF,LB,LCB,LCMF,LDMF,LW,LWB,LWF,RAMF,RB,RCB,RCMF,RDMF,RW,RWB,RWF,Foot_both,Foot_left,Foot_right,Foot_unknown,On loan_no,On loan_yes
356,158,20.0,100000,23,659,3.0,2.67,0,0.41,28.82,41.71,125,824,0,0,6.42,6.28,50.0,1.09,25.0,0.96,1.63,0.0,2.32,3.95,1.37,3,0.41,0,0.0,5.6,0.41,3,0.41,0.36,0,0.0,23,3.14,47.83,13.043,0.0,1.09,12.5,0.82,16.67,0.27,0.0,0.0,9.83,40.28,18.16,40.6,4.51,4.51,21.58,1.09,2.73,28.0,85.85,5.46,60.0,8.47,95.16,8.06,89.83,26.63,89.23,0.27,50.0,15.24,3.13,0.06,1.23,0.14,0.0,0.55,0.0,0.14,1.37,60.0,1.37,50.0,0.41,0.0,0.68,0.14,2.87,76.19,0,0,0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1119,576,23.0,100000,16,1020,0.0,0.32,0,0.56,15.71,53.37,125,824,178,69,8.65,6.62,62.67,2.91,54.55,0.18,0.24,0.18,4.32,5.88,1.24,5,0.44,1,0.09,1.85,0.0,0,0.0,0.03,0,0.0,5,0.44,20.0,0.0,0.0,2.74,32.26,2.74,32.26,0.0,0.0,0.26,1.5,58.82,3.44,48.72,0.26,1.15,14.65,1.24,1.24,25.85,63.14,11.74,59.4,3.0,100.0,8.74,59.6,17.38,72.59,5.82,48.48,24.15,34.84,0.05,0.44,0.0,0.09,0.26,0.0,0.18,4.94,48.21,2.56,41.38,0.35,25.0,0.35,0.88,6.97,67.09,0,0,0,0.0,0.0,0.0,0.53,0.71,0.0,0.0,0.53,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
96,523,23.0,100000,30,1612,5.0,4.17,0,1.89,14.46,43.63,125,824,174,0,5.02,4.8,61.63,1.34,25.0,0.11,0.17,0.11,1.95,2.95,0.67,1,0.06,0,0.0,2.74,0.28,5,0.28,0.23,0,0.0,48,2.68,37.5,10.417,0.0,1.28,34.78,0.61,36.36,0.67,33.33,0.22,2.51,46.67,6.2,38.74,2.12,2.96,26.52,0.61,0.89,37.07,83.13,9.66,73.41,9.77,96.57,11.5,84.95,33.95,86.18,1.9,58.82,16.22,24.6,0.11,1.28,0.17,0.11,0.39,28.57,0.56,4.3,74.03,2.23,62.5,0.5,55.56,1.0,0.5,4.63,81.93,0,0,0,0.0,0.0,0.0,0.06,0.84,0.33,16.67,2.51,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
708,505,26.0,100000,29,1630,1.0,2.57,1,1.39,22.44,36.06,125,824,174,66,5.4,5.34,60.22,3.16,14.55,0.17,0.23,0.0,2.01,2.74,1.21,0,0.0,0,0.0,2.81,0.06,1,0.06,0.15,0,0.0,26,1.49,15.38,3.846,0.06,3.9,23.53,0.69,41.67,3.21,19.64,0.52,3.67,39.06,11.02,31.77,2.81,1.03,18.25,1.55,0.75,26.8,71.95,6.83,68.91,6.6,93.04,7.35,60.16,21.01,82.79,2.01,48.57,16.53,19.1,0.08,0.63,0.06,0.0,0.52,44.44,0.29,2.47,58.14,2.87,36.0,0.69,25.0,0.34,1.03,3.56,74.19,0,0,0,0.0,0.0,0.0,0.11,0.06,0.06,0.0,0.52,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,True,False,True,False
622,384,23.0,100000,24,1162,1.0,0.18,0,0.65,20.83,52.04,125,824,174,67,12.16,9.6,61.29,2.71,42.86,0.31,0.41,0.39,5.96,7.8,1.32,0,0.0,0,0.0,3.02,0.08,1,0.08,0.01,0,0.0,4,0.31,75.0,25.0,0.0,2.01,23.08,0.0,0.0,2.01,23.08,0.39,3.41,65.91,5.58,51.39,0.85,2.32,22.54,1.7,0.62,33.3,69.77,16.03,63.29,4.96,82.81,8.06,75.0,28.12,75.48,3.64,46.81,19.97,23.79,0.05,0.39,0.08,0.08,0.15,50.0,0.31,5.34,57.97,2.01,30.77,0.23,0.0,0.23,0.39,8.83,58.77,0,0,0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
352,154,26.0,100000,6,492,0.0,0.23,2,0.75,24.33,51.13,125,824,174,72,10.61,10.43,70.18,3.66,45.0,0.18,0.25,0.37,3.11,4.18,1.28,2,0.37,1,0.18,3.48,0.0,0,0.0,0.04,0,0.0,2,0.37,0.0,0.0,0.37,3.48,36.84,0.0,0.0,3.48,36.84,0.0,4.02,54.55,6.95,42.11,0.91,2.01,29.45,2.74,1.46,39.51,76.85,12.99,64.79,8.23,95.56,10.61,74.14,32.56,86.52,3.66,25.0,18.33,37.44,0.14,0.91,0.18,0.0,0.18,0.0,0.73,5.12,50.0,3.29,33.33,0.55,0.0,0.18,1.28,5.49,70.0,0,0,0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
38,19,38.0,100000,38,3128,2.0,2.89,0,1.4,8.89,48.87,125,824,179,75,6.27,4.37,54.61,1.04,38.89,0.32,0.43,0.06,3.57,4.89,0.69,4,0.12,0,0.0,0.52,0.06,0,0.0,0.08,0,0.0,20,0.58,35.0,10.0,0.0,0.37,53.85,0.09,33.33,0.29,60.0,0.03,0.17,33.33,1.47,43.14,0.12,0.23,40.83,0.23,0.46,54.41,88.42,16.69,78.97,7.11,93.12,25.72,94.18,47.59,92.14,6.45,62.95,21.64,37.52,0.04,0.69,0.06,0.0,0.14,40.0,0.14,8.37,79.04,1.24,44.19,0.58,30.0,0.37,0.2,9.01,78.27,0,0,0,0.0,0.0,0.0,1.41,0.35,0.0,0.0,0.86,3,66.667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
9,3,37.0,100000,20,1440,1.0,1.09,0,0.3,14.81,59.49,125,824,190,78,9.0,5.88,65.96,5.31,57.65,0.25,0.43,0.5,4.88,8.45,0.94,4,0.25,0,0.0,0.5,0.06,1,0.06,0.07,1,0.06,9,0.56,11.11,11.111,0.0,0.31,20.0,0.31,20.0,0.0,0.0,0.0,0.5,50.0,1.44,43.48,1.0,2.88,37.0,0.69,0.56,54.19,88.81,16.19,76.45,1.75,96.43,32.06,94.74,47.19,92.85,6.69,63.55,19.18,26.76,0.02,0.25,0.0,0.0,0.19,66.67,0.25,6.25,68.0,1.0,31.25,0.44,57.14,0.31,0.13,7.69,69.92,0,0,0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
910,468,27.0,100000,10,434,0.0,0.08,0,0.07,23.85,57.39,125,824,188,75,11.41,8.92,81.4,5.39,50.0,0.21,0.34,0.0,3.94,6.4,1.04,2,0.41,0,0.0,1.04,0.0,0,0.0,0.02,0,0.0,3,0.62,0.0,0.0,0.0,0.41,100.0,0.0,0.0,0.41,100.0,0.0,1.04,60.0,5.81,50.0,0.0,1.04,25.51,0.41,1.24,43.13,76.92,16.38,72.15,4.77,82.61,14.31,81.16,36.08,82.76,6.64,43.75,19.46,28.86,0.01,0.21,0.0,0.0,0.0,0.0,0.0,9.95,66.67,1.24,50.0,1.04,20.0,0.21,0.41,6.64,65.63,0,0,0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
424,419,22.0,100000,27,731,1.0,0.8,0,0.14,25.49,45.41,125,824,175,0,6.89,6.28,58.82,1.23,30.0,0.0,0.0,0.0,3.2,4.26,0.98,0,0.0,1,0.12,4.92,0.12,1,0.12,0.1,0,0.0,8,0.98,37.5,12.5,0.0,2.71,0.0,0.12,0.0,2.59,0.0,0.25,8.99,49.32,14.77,42.5,2.22,3.32,13.3,1.11,2.09,17.85,60.0,5.54,57.78,1.97,81.25,5.66,56.52,14.4,72.65,0.86,28.57,14.82,6.51,0.02,0.37,0.0,0.0,0.49,25.0,0.12,1.6,53.85,1.6,15.38,0.25,0.0,0.62,0.12,2.59,42.86,0,0,0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
764,311,22.0,100000,34,2439,0.0,0.23,2,5.37,12.66,48.98,125,824,178,70,7.86,5.94,53.42,2.36,37.5,0.3,0.35,0.3,4.39,5.16,1.18,8,0.3,0,0.0,1.92,0.0,0,0.0,0.01,0,0.0,6,0.22,33.33,0.0,0.07,2.84,36.36,2.8,35.53,0.04,100.0,0.33,1.14,67.74,2.47,55.22,0.41,0.96,20.96,1.33,0.81,31.55,69.82,14.98,58.37,4.21,93.86,8.78,76.89,21.96,83.03,7.08,41.67,23.63,36.63,0.2,1.4,0.0,0.0,0.07,50.0,0.18,5.94,50.31,2.25,40.98,0.55,13.33,0.07,1.03,9.0,64.75,0,0,0,0.0,0.0,0.0,0.3,1.48,0.11,33.33,2.66,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
1207,620,21.0,100000,16,750,0.0,0.1,0,0.04,11.4,44.21,125,824,0,0,6.48,4.68,56.41,1.32,18.18,0.84,1.13,0.36,3.0,4.03,1.2,3,0.36,0,0.0,0.72,0.0,0,0.0,0.01,0,0.0,2,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.72,83.33,2.64,50.0,0.12,0.6,27.12,0.36,0.6,37.44,87.18,9.72,75.31,4.44,97.3,17.76,90.54,34.2,89.82,3.12,61.54,19.45,26.3,0.01,0.24,0.0,0.0,0.12,100.0,0.12,6.12,78.43,0.36,0.0,0.24,50.0,0.0,0.0,4.68,69.23,0,0,0,0.0,0.0,0.0,0.24,0.12,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
1377,714,22.0,100000,32,1122,2.0,4.08,1,0.36,14.12,40.34,125,824,180,78,4.09,2.89,61.11,2.73,55.88,0.24,0.35,0.16,2.09,3.04,0.72,1,0.08,0,0.0,2.17,0.16,2,0.16,0.33,0,0.0,26,2.09,53.85,7.692,0.08,0.48,16.67,0.08,0.0,0.4,20.0,0.16,1.76,40.91,5.37,37.31,3.93,0.72,10.27,1.93,0.88,11.95,65.1,1.28,43.75,3.45,72.09,3.85,64.58,11.31,66.67,0.24,100.0,13.57,4.69,0.03,0.56,0.0,0.0,0.4,60.0,0.32,0.56,42.86,0.88,36.36,0.32,50.0,0.32,0.08,1.04,30.77,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
404,178,20.0,100000,14,398,0.0,1.05,0,0.26,32.56,45.14,125,824,0,0,6.11,7.46,48.48,4.52,35.0,0.23,0.33,0.0,2.26,3.26,1.81,1,0.23,0,0.0,5.65,0.0,0,0.0,0.24,0,0.0,11,2.49,27.27,0.0,0.0,1.81,25.0,0.0,0.0,1.81,25.0,0.45,7.69,58.82,16.28,44.44,2.94,2.71,17.19,2.04,2.71,21.26,61.7,4.75,47.62,5.2,82.61,7.01,61.29,18.09,68.75,1.58,14.29,13.87,16.49,0.06,0.9,0.0,0.0,0.23,0.0,0.68,2.26,40.0,1.81,50.0,0.68,0.0,0.68,0.45,2.71,75.0,0,0,0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,True,False,True,False
1121,128,23.0,100000,25,590,3.0,1.45,0,0.09,30.97,35.96,125,841,185,77,4.88,4.12,55.56,5.95,35.9,0.46,0.87,0.15,2.14,4.08,2.44,2,0.31,0,0.0,1.98,0.46,3,0.46,0.22,1,0.15,8,1.22,75.0,37.5,0.0,0.76,20.0,0.15,0.0,0.61,25.0,0.0,2.75,33.33,13.42,23.86,2.59,0.76,10.07,2.75,2.14,19.53,74.22,4.42,65.52,3.97,84.62,5.95,69.23,17.39,75.44,1.37,88.89,13.21,8.69,0.01,0.31,0.0,0.0,0.31,0.0,0.31,1.68,54.55,1.22,50.0,0.31,50.0,0.61,0.31,1.98,76.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
1053,26,22.0,100000,22,1928,0.0,0.66,0,0.0,12.88,60.51,125,842,192,78,7.84,5.79,70.16,3.55,51.32,0.23,0.37,0.19,3.55,5.6,1.12,5,0.23,0,0.0,0.28,0.0,0,0.0,0.03,0,0.0,4,0.19,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.42,66.67,1.35,58.62,0.33,1.03,30.72,0.51,0.51,45.61,86.69,15.31,70.73,3.13,92.54,24.51,96.38,40.57,91.02,4.99,52.34,23.05,39.64,0.0,0.0,0.05,0.0,0.0,0.0,0.0,4.57,68.37,0.47,20.0,0.28,33.33,0.05,0.05,6.82,63.01,0,0,0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
874,244,25.0,100000,16,647,1.0,2.61,0,0.12,30.74,35.75,125,847,177,70,2.78,4.03,34.48,12.38,35.96,0.14,0.22,0.0,1.25,1.96,2.5,0,0.0,0,0.0,2.78,0.14,1,0.14,0.36,1,0.14,16,2.23,18.75,6.25,0.0,0.28,100.0,0.14,100.0,0.14,100.0,0.0,2.5,66.67,8.9,37.5,3.48,0.83,4.59,0.42,0.97,9.46,67.65,1.39,30.0,1.67,83.33,2.5,72.22,8.9,67.19,0.28,50.0,11.86,4.73,0.02,0.7,0.0,0.0,1.25,33.33,0.14,0.97,71.43,0.83,33.33,0.97,28.57,0.83,0.28,0.97,85.71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
516,244,23.0,100000,29,2073,0.0,0.36,0,0.92,17.37,54.5,125,847,182,65,10.03,7.9,65.93,2.95,47.06,0.26,0.35,0.17,4.56,6.2,0.69,5,0.22,0,0.0,2.43,0.0,0,0.0,0.02,0,0.0,6,0.26,16.67,0.0,0.0,2.34,40.74,0.0,0.0,2.34,40.74,0.17,1.78,78.05,4.17,52.08,0.39,1.82,16.63,1.56,0.52,27.22,75.76,9.99,64.35,3.86,95.51,9.25,80.28,20.58,82.91,4.38,60.4,20.44,33.29,0.04,0.39,0.0,0.0,0.17,25.0,0.22,3.69,65.88,2.34,40.74,0.35,37.5,0.22,0.96,6.6,76.32,0,0,0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.04,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
1329,31,23.0,100000,28,1030,3.0,3.67,1,0.51,31.11,37.92,125,848,192,79,4.11,3.58,51.22,10.83,45.97,0.26,0.35,0.0,2.01,2.72,1.49,1,0.09,0,0.0,1.66,0.26,3,0.26,0.32,0,0.0,22,1.92,36.36,13.636,0.09,0.52,33.33,0.17,0.0,0.35,50.0,0.09,1.49,52.94,8.48,24.74,3.06,0.52,8.3,2.8,0.87,16.78,62.5,3.76,46.51,3.5,77.5,4.89,67.86,15.9,64.29,0.35,25.0,14.43,4.36,0.04,0.52,0.0,0.0,0.0,0.0,0.26,1.83,47.62,1.49,35.29,0.0,0.0,0.87,0.17,1.57,44.44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
806,412,24.0,100000,36,2653,7.0,3.51,1,2.91,27.34,33.5,125,849,175,67,5.05,5.39,52.2,3.83,26.55,0.1,0.15,0.0,2.14,3.1,2.51,4,0.14,0,0.0,2.78,0.24,7,0.24,0.12,0,0.0,45,1.53,33.33,15.556,0.03,0.85,24.0,0.58,29.41,0.27,12.5,0.17,3.29,55.67,13.64,29.85,2.58,1.56,16.55,1.59,1.97,26.05,85.29,4.51,74.44,8.24,94.65,7.6,82.59,24.59,88.55,0.64,36.84,15.34,10.38,0.1,0.92,0.07,0.0,0.41,58.33,0.34,1.87,85.45,1.02,50.0,0.31,66.67,0.68,0.27,2.1,75.81,0,0,0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1225,630,23.0,100000,8,460,4.0,2.91,1,0.74,18.2,34.41,129,860,0,0,1.76,1.96,60.0,3.52,27.78,0.0,0.0,0.2,0.59,0.81,0.98,1,0.2,1,0.2,4.7,0.78,4,0.78,0.57,2,0.39,17,3.33,58.82,23.529,0.2,2.54,38.46,0.39,50.0,2.15,36.36,0.39,3.52,50.0,8.61,27.27,6.65,1.37,7.43,0.78,0.39,12.72,75.38,1.17,100.0,3.91,90.0,3.52,88.89,10.17,84.62,0.2,100.0,20.35,5.9,0.14,0.78,0.0,0.0,0.0,0.0,0.39,0.39,100.0,1.17,50.0,0.0,0.0,0.39,0.98,0.98,80.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
821,421,26.0,100000,21,1076,0.0,1.12,1,2.01,18.32,42.01,129,860,181,77,4.77,5.02,55.0,1.84,18.18,0.08,0.11,0.08,1.92,2.44,1.0,2,0.17,0,0.0,5.1,0.0,0,0.0,0.09,0,0.0,16,1.34,31.25,0.0,0.08,4.27,37.25,2.84,35.29,1.42,41.18,0.5,7.11,43.53,9.79,41.03,2.68,2.17,13.05,1.42,0.33,19.32,72.29,2.76,51.52,6.44,94.81,7.11,61.18,14.47,83.82,0.75,55.56,17.21,15.19,0.17,1.17,0.08,0.08,0.33,0.0,0.75,0.92,45.45,3.51,33.33,0.33,0.0,0.5,1.34,2.09,80.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,True,False,True,False
554,265,35.0,100000,16,1417,0.0,2.16,1,1.26,8.76,56.52,129,860,180,68,5.14,2.92,56.52,3.62,59.65,0.0,0.0,0.38,3.49,3.62,0.44,1,0.06,0,0.0,1.65,0.0,0,0.0,0.14,0,0.0,10,0.64,40.0,0.0,0.06,2.6,39.02,2.6,39.02,0.0,0.0,0.51,0.44,71.43,0.95,60.0,1.14,0.25,24.01,1.21,0.25,31.57,82.29,10.86,73.68,6.1,94.79,10.73,82.25,25.47,90.52,3.81,53.33,20.08,29.46,0.08,0.38,0.06,0.06,0.06,100.0,0.44,3.68,68.97,2.67,45.24,0.19,33.33,0.13,0.89,6.35,74.0,0,0,0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
659,333,20.0,100000,20,1478,0.0,0.96,0,1.21,25.76,52.48,129,860,188,76,12.6,11.2,64.67,3.11,52.94,0.61,0.79,0.12,4.75,6.16,1.89,9,0.55,0,0.0,1.71,0.0,0,0.0,0.06,0,0.0,9,0.55,22.22,0.0,0.0,0.12,0.0,0.06,0.0,0.06,0.0,0.0,2.25,56.76,7.19,39.83,0.79,1.16,23.87,0.24,0.79,37.94,85.39,11.27,70.81,7.43,94.26,13.09,88.84,33.98,89.43,3.9,51.56,17.82,31.86,0.07,0.49,0.06,0.06,0.37,83.33,0.24,4.57,66.67,1.16,73.68,0.61,80.0,0.97,0.0,4.81,67.09,0,0,0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,True
1464,759,34.0,100000,18,868,0.0,0.0,0,1.2,18.25,51.7,129,860,178,77,7.15,7.05,69.12,2.8,40.74,0.0,0.0,0.21,2.28,2.99,0.73,2,0.21,0,0.0,2.07,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.42,27.27,0.21,0.0,3.21,29.03,0.41,2.7,38.46,6.12,33.9,1.14,1.87,18.87,2.38,0.73,27.27,73.0,7.67,59.46,7.88,96.05,5.08,63.27,21.46,84.54,2.38,34.78,15.76,19.0,0.12,0.52,0.0,0.0,0.1,100.0,0.31,2.07,60.0,2.7,30.77,0.31,33.33,0.41,0.83,3.94,68.42,0,0,0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False
1464,759,25.0,100000,16,1161,0.0,0.53,0,0.0,16.05,59.9,129,860,0,0,11.24,6.28,70.37,4.26,58.18,0.47,0.58,0.54,6.36,7.86,1.32,2,0.16,0,0.0,0.31,0.0,0,0.0,0.04,0,0.0,5,0.39,40.0,0.0,0.0,0.16,50.0,0.0,0.0,0.16,50.0,0.0,0.16,50.0,1.24,43.75,0.85,0.16,31.71,0.08,1.09,44.96,90.0,15.58,78.11,3.88,96.0,21.86,97.52,39.3,93.29,5.5,67.61,20.23,33.11,0.0,0.0,0.08,0.0,0.0,0.0,0.0,4.57,77.97,0.16,0.0,0.16,50.0,0.0,0.0,7.36,70.53,0,0,0,0.0,0.0,0.0,2.25,0.08,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1467,762,27.0,100000,20,1276,1.0,1.36,0,1.01,17.07,43.8,129,860,184,81,8.39,6.56,55.91,2.26,40.63,0.14,0.18,0.07,4.58,5.79,1.34,2,0.14,0,0.0,2.47,0.07,1,0.07,0.1,0,0.0,15,1.06,26.67,6.667,0.0,3.6,29.41,0.07,0.0,3.53,30.0,0.49,2.61,43.24,5.85,38.55,1.34,1.97,15.45,2.05,1.2,22.57,69.69,5.78,56.1,5.01,95.77,7.62,66.67,17.56,79.52,1.69,45.83,17.73,23.83,0.07,0.63,0.0,0.0,0.21,0.0,0.28,2.12,53.33,3.53,46.0,0.14,0.0,0.49,1.06,4.51,73.44,0,0,0,0.0,0.0,0.0,0.21,0.42,0.21,33.33,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,False,True,False,True,False
219,96,22.0,100000,17,1293,0.0,0.22,0,0.44,14.2,62.25,129,860,0,0,10.72,8.49,70.49,2.3,54.55,0.7,0.86,0.14,4.04,4.97,1.32,3,0.21,0,0.0,0.97,0.0,0,0.0,0.02,0,0.0,5,0.35,0.0,0.0,0.0,1.18,29.41,1.18,29.41,0.0,0.0,0.07,0.49,85.71,1.74,48.0,0.42,2.23,35.43,3.69,0.35,47.54,83.31,16.5,71.73,6.68,96.88,18.45,90.57,40.02,89.74,6.33,52.75,20.61,35.66,0.03,0.7,0.0,0.0,0.35,60.0,0.14,7.24,68.27,2.16,38.71,0.63,55.56,0.49,0.35,10.79,76.13,0,0,0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
507,238,32.0,100000,21,1971,7.5,8.64,2,1.26,22.83,34.0,129,860,189,86,3.56,3.47,64.47,4.57,35.0,0.05,0.05,0.05,1.28,1.47,1.55,2,0.09,0,0.0,2.47,0.37,5,0.23,0.39,0,0.0,41,1.87,46.34,19.512,0.09,0.96,28.57,0.27,50.0,0.64,21.43,0.09,2.79,45.9,9.18,26.87,2.69,0.78,7.72,1.37,1.23,12.92,75.62,1.92,52.38,4.79,90.48,2.65,72.41,11.74,80.16,0.23,40.0,14.5,10.42,0.06,0.27,0.0,0.05,0.27,16.67,0.18,0.73,31.25,0.68,33.33,0.14,0.0,0.23,0.27,0.82,44.44,0,0,0,0.0,0.0,0.0,0.05,0.23,0.18,50.0,0.0,3,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
714,363,20.0,100000,13,647,1.0,0.29,0,0.58,20.31,54.11,129,860,0,0,10.02,11.55,57.83,2.23,43.75,0.42,0.62,0.0,2.92,4.32,1.67,2,0.28,0,0.0,2.09,0.14,1,0.14,0.04,0,0.0,3,0.42,33.33,33.333,0.0,1.67,25.0,0.0,0.0,1.67,25.0,0.14,2.09,73.33,4.73,55.88,0.97,2.78,26.01,3.2,1.25,36.58,82.89,12.52,76.67,6.26,95.56,12.66,82.42,32.83,87.71,2.09,53.33,19.03,21.46,0.08,0.56,0.0,0.0,0.0,0.0,0.0,4.87,62.86,2.64,57.89,0.14,0.0,0.97,0.28,7.23,76.92,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.28,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,False,False,True,False,True,False
